LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
61	OK-ONE	1	VERB.C2MS.AI	Aitoman~aY	اِتْمَنَّى	Aitoman~aY	206	OK	no cv	None	[Aitoman~]	Aitoman~/CV+aY/STEM+(null)/CVSUFF_SUBJ:2MS	hope;know;wish_[CALIMA]	[#-aY intrans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-aY+intrans]_[CT:#-aY+z-suff]_[CF:#-A+#-A'+#-a>+#-iy+#-iy'+#-uw+#-uw'+enc0||enc1||enc2+w-suff||y-suff]	S:[C]_[CS:z-suff]_[CT:-]_[CF:-]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
62	OK-ONE	1	VERB.C2FS.AI	Aitoman~aY	اِتْمَنِّي	Aitoman~iy	206	OK		None	[Aitoman~]	Aitoman~/CV+iy/CVSUFF_SUBJ:2FS	hope;know;wish_[CALIMA]	[#-aY intrans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-aY+intrans]_[CT:#-aY+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-iy+#-iy'+#-uw+#-uw'+z-suff]	S:[C]_[CS:#^V+v-suff+y-suff]_[CT:-]_[CF:-]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	1
63	OK-ONE	1	VERB.C2P.AI	Aitoman~aY	اِتْمَنُّوا	Aitoman~uwA	206	OK		None	[Aitoman~]	Aitoman~/CV+uwA/CVSUFF_SUBJ:2P	hope;know;wish_[CALIMA]	[#-aY intrans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-aY+intrans]_[CT:#-aY+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-iy+#-iy'+#-uw+#-uw'+z-suff]	S:[C]_[CS:#^V+v-suff+w-suff]_[CT:-]_[CF:enc0||enc1||enc2]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
64	OK-ZERO-E0-INTRANS	0	VERB.C2MS.AI.E0	Aitoman~aY			206	OK		None	[Aitoman~]			[#-aY intrans]	[-]					PP0 FSE0 PS0	1
65	OK-ZERO-E0-INTRANS	0	VERB.C2FS.AI.E0	Aitoman~aY			206	OK		None	[Aitoman~]			[#-aY intrans]	[-]					PP0 FSE0 PS0	0
66	OK-ZERO-E0-INTRANS	0	VERB.C2P.AI.E0	Aitoman~aY			206	OK		None	[Aitoman~]			[#-aY intrans]	[-]					PP0 FSE0 PS0	1
67	OK-ONE	1	VERB.C2MS.AI	hidiy	اِهدا	AihdA	5	OK	no cv	1i2iy	[Aihd]	Aihd/CV+A/STEM+(null)/CVSUFF_SUBJ:2MS	calm_down_[CALIMA]	[#-A intrans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A+intrans]_[CT:#-A+z-suff]_[CF:#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+w-suff||y-suff]	S:[C]_[CS:z-suff]_[CT:-]_[CF:-]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
68	OK-ONE	1	VERB.C2FS.AI	hidiy	اِهدِي	Aihdiy	5	OK		1i2iy	[Aihd]	Aihd/CV+iy/CVSUFF_SUBJ:2FS	calm_down_[CALIMA]	[#-A intrans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A+intrans]_[CT:#-A+w-suff||y-suff]_[CF:#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+z-suff]	S:[C]_[CS:#^V+v-suff+y-suff]_[CT:-]_[CF:-]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	1
69	OK-ONE	1	VERB.C2P.AI	hidiy	اِهدُوا	AihduwA	5	OK		1i2iy	[Aihd]	Aihd/CV+uwA/CVSUFF_SUBJ:2P	calm_down_[CALIMA]	[#-A intrans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A+intrans]_[CT:#-A+w-suff||y-suff]_[CF:#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+z-suff]	S:[C]_[CS:#^V+v-suff+w-suff]_[CT:-]_[CF:enc0||enc1||enc2]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
70	OK-ZERO-E0-INTRANS	0	VERB.C2MS.AI.E0	hidiy			5	OK		1i2iy	[Aihd]			[#-A intrans]	[-]					PP0 FSE0 PS0	1
71	OK-ZERO-E0-INTRANS	0	VERB.C2FS.AI.E0	hidiy			5	OK		1i2iy	[Aihd]			[#-A intrans]	[-]					PP0 FSE0 PS0	0
72	OK-ZERO-E0-INTRANS	0	VERB.C2P.AI.E0	hidiy			5	OK		1i2iy	[Aihd]			[#-A intrans]	[-]					PP0 FSE0 PS0	1
73	OK-ONE	1	VERB.C2MS.AI	nisiy	اِنسَى	AinsaY	15	OK	no cv	1i2iy	[Ains]	Ains/CV+aY/STEM+(null)/CVSUFF_SUBJ:2MS	forget_[CALIMA]	[#-aY trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-aY+trans]_[CT:#-aY+z-suff]_[CF:#-A+#-A'+#-a>+#-iy+#-iy'+#-uw+#-uw'+enc0||enc1||enc2+w-suff||y-suff]	S:[C]_[CS:z-suff]_[CT:-]_[CF:-]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
74	OK-ONE	1	VERB.C2FS.AI	nisiy	اِنسِي	Ainsiy	15	OK		1i2iy	[Ains]	Ains/CV+iy/CVSUFF_SUBJ:2FS	forget_[CALIMA]	[#-aY trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-aY+trans]_[CT:#-aY+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-iy+#-iy'+#-uw+#-uw'+z-suff]	S:[C]_[CS:#^V+v-suff+y-suff]_[CT:-]_[CF:-]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	1
75	OK-ONE	1	VERB.C2P.AI	nisiy	اِنسُوا	AinsuwA	15	OK		1i2iy	[Ains]	Ains/CV+uwA/CVSUFF_SUBJ:2P	forget_[CALIMA]	[#-aY trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-aY+trans]_[CT:#-aY+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-iy+#-iy'+#-uw+#-uw'+z-suff]	S:[C]_[CS:#^V+v-suff+w-suff]_[CT:-]_[CF:enc0||enc1||enc2]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
76	OK-ONE	1	VERB.C2MS.AI.E0	nisiy	اِنساه	AinsAh	15	OK	no cv	1i2iy	[Ains]	Ains/CV+aY/STEM+(null)/CVSUFF_SUBJ:2MS+uh/XVSUFF_DO:3MS	forget_[CALIMA]	[#-aY trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-aY+trans]_[CT:#-aY+enc0||enc1||enc2+z-suff]_[CF:#-A+#-A'+#-a>+#-iy+#-iy'+#-uw+#-uw'+w-suff||y-suff]	S:[C]_[CS:enc0+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	1
77	OK-ONE	1	VERB.C2FS.AI.E0	nisiy	اِنسِيه	Ainsiyh	15	OK	no cv	1i2iy	[Ains]	Ains/CV+iy/CVSUFF_SUBJ:2FS+uh/XVSUFF_DO:3MS	forget_[CALIMA]	[#-aY trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-aY+trans]_[CT:#-aY+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-iy+#-iy'+#-uw+#-uw'+z-suff]	S:[C]_[CS:#^V+enc0+v-suff+y-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
78	OK-ONE	1	VERB.C2P.AI.E0	nisiy	اِنسُوه	Ainsuwh	15	OK	no cv	1i2iy	[Ains]	Ains/CV+uwA/CVSUFF_SUBJ:2P+uh/XVSUFF_DO:3MS	forget_[CALIMA]	[#-aY trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-aY+trans]_[CT:#-aY+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-iy+#-iy'+#-uw+#-uw'+z-suff]	S:[C]_[CS:#^V+enc0+v-suff+w-suff]_[CT:enc0||enc1||enc2+trans]_[CF:enc2]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	1
79	OK-ONE	1	VERB.C2MS.AI	qarA	اِقرا	AiqrA	7	OK	no cv	1a2aA	[Aiqr]	Aiqr/CV+A/STEM+(null)/CVSUFF_SUBJ:2MS	pierce;examine;be_pierced;be_examined_[CALIMA]	[#-A trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A+trans]_[CT:#-A+z-suff]_[CF:#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+w-suff||y-suff]	S:[C]_[CS:z-suff]_[CT:-]_[CF:-]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
80	OK-ONE	1	VERB.C2FS.AI	qarA	اِقرِي	Aiqriy	7	OK		1a2aA	[Aiqr]	Aiqr/CV+iy/CVSUFF_SUBJ:2FS	pierce;examine;be_pierced;be_examined_[CALIMA]	[#-A trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A+trans]_[CT:#-A+w-suff||y-suff]_[CF:#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+z-suff]	S:[C]_[CS:#^V+v-suff+y-suff]_[CT:-]_[CF:-]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	1
81	OK-ONE	1	VERB.C2P.AI	qarA	اِقرُوا	AiqruwA	7	OK		1a2aA	[Aiqr]	Aiqr/CV+uwA/CVSUFF_SUBJ:2P	pierce;examine;be_pierced;be_examined_[CALIMA]	[#-A trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A+trans]_[CT:#-A+w-suff||y-suff]_[CF:#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+z-suff]	S:[C]_[CS:#^V+v-suff+w-suff]_[CT:-]_[CF:enc0||enc1||enc2]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
82	OK-ONE	1	VERB.C2MS.AI.E0	qarA	اِقراه	AiqrAh	7	OK	no cv	1a2aA	[Aiqr]	Aiqr/CV+A/STEM+(null)/CVSUFF_SUBJ:2MS+uh/XVSUFF_DO:3MS	pierce;examine;be_pierced;be_examined_[CALIMA]	[#-A trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A+trans]_[CT:#-A+z-suff]_[CF:#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+w-suff||y-suff]	S:[C]_[CS:enc0+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	1
83	OK-ONE	1	VERB.C2FS.AI.E0	qarA	اِقرِيه	Aiqriyh	7	OK	no cv	1a2aA	[Aiqr]	Aiqr/CV+iy/CVSUFF_SUBJ:2FS+uh/XVSUFF_DO:3MS	pierce;examine;be_pierced;be_examined_[CALIMA]	[#-A trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A+trans]_[CT:#-A+w-suff||y-suff]_[CF:#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+z-suff]	S:[C]_[CS:#^V+enc0+v-suff+y-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
84	OK-ONE	1	VERB.C2P.AI.E0	qarA	اِقرُوه	Aiqruwh	7	OK	no cv	1a2aA	[Aiqr]	Aiqr/CV+uwA/CVSUFF_SUBJ:2P+uh/XVSUFF_DO:3MS	pierce;examine;be_pierced;be_examined_[CALIMA]	[#-A trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A+trans]_[CT:#-A+w-suff||y-suff]_[CF:#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+z-suff]	S:[C]_[CS:#^V+enc0+v-suff+w-suff]_[CT:enc0||enc1||enc2+trans]_[CF:enc2]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	1
85	OK-ONE	1	VERB.C2MS.AI	rajA	اُرجُو	Aurjuw	1	OK	no cv	1a2aA	[Aurj]	Aurj/CV+uw/STEM+(null)/CVSUFF_SUBJ:2MS	request;hope_for;plead_to;be_requested;be_hoped_for;be_pleaded_to_[CALIMA]	[#-uw trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-uw+trans]_[CT:#-uw]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw'+w-suff||y-suff]	S:[C]_[CS:z-suff]_[CT:-]_[CF:-]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
86	OK-ONE	1	VERB.C2FS.AI	rajA	اُرجِي	Aurjiy	1	OK	no cv	1a2aA	[Aurj]	Aurj/CV+iy/CVSUFF_SUBJ:2FS	request;hope_for;plead_to;be_requested;be_hoped_for;be_pleaded_to_[CALIMA]	[#-uw trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-uw+trans]_[CT:#-uw+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw']	S:[C]_[CS:#^V+v-suff+y-suff]_[CT:-]_[CF:-]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	1
87	OK-ONE	1	VERB.C2P.AI	rajA	اُرجُوا	AurjuwA	1	OK	no cv	1a2aA	[Aurj]	Aurj/CV+uwA/CVSUFF_SUBJ:2P	request;hope_for;plead_to;be_requested;be_hoped_for;be_pleaded_to_[CALIMA]	[#-uw trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-uw+trans]_[CT:#-uw+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw']	S:[C]_[CS:#^V+v-suff+w-suff]_[CT:-]_[CF:enc0||enc1||enc2]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
88	OK-ONE	1	VERB.C2MS.AI.E0	rajA	اُرجُوه	Aurjuwh	1	OK	no cv	1a2aA	[Aurj]	Aurj/CV+uw/STEM+(null)/CVSUFF_SUBJ:2MS+uh/XVSUFF_DO:3MS	request;hope_for;plead_to;be_requested;be_hoped_for;be_pleaded_to_[CALIMA]	[#-uw trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-uw+trans]_[CT:#-uw]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw'+w-suff||y-suff]	S:[C]_[CS:enc0+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	1
89	OK-ONE	1	VERB.C2FS.AI.E0	rajA	اُرجِيه	Aurjiyh	1	OK	no cv	1a2aA	[Aurj]	Aurj/CV+iy/CVSUFF_SUBJ:2FS+uh/XVSUFF_DO:3MS	request;hope_for;plead_to;be_requested;be_hoped_for;be_pleaded_to_[CALIMA]	[#-uw trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-uw+trans]_[CT:#-uw+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw']	S:[C]_[CS:#^V+enc0+v-suff+y-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	0
90	OK-ONE	1	VERB.C2P.AI.E0	rajA	اُرجُوه	Aurjuwh	1	OK	no cv	1a2aA	[Aurj]	Aurj/CV+uwA/CVSUFF_SUBJ:2P+uh/XVSUFF_DO:3MS	request;hope_for;plead_to;be_requested;be_hoped_for;be_pleaded_to_[CALIMA]	[#-uw trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-uw+trans]_[CT:#-uw+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw']	S:[C]_[CS:#^V+enc0+v-suff+w-suff]_[CT:enc0||enc1||enc2+trans]_[CF:enc2]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 PS0 PP0 OK M0	1
